"","Revenue","EPS_Diluted","Free_Cash_Flow","priceEarningsToGrowthRatio","ebitperRevenue","niperEBT","netProfitMargin","returnOnAssets","eBITperRevenue","Return_on_Tangible_Assets","Book_Value_per_Share_Growth","Class"
"3395",43528000,-10.25,-13093000,0,-0.34805182870796,0,-0.3914032346995,-0.3766,-0.34805182870796,-0.3766,0.2416,"0"
"3396",702882000,2.87,206579000,0.4641061826544,0.50098594074112,0.75626444780274,0.36025534869295,0.2823,0.50098594074112,0.2823,0.3559,"0"
"3397",75495373430.271,-1.2149,4668879514.7934,0,-0.0013295540541555,0,-0.016526922085583,0.0022,-0.0013295540541555,0.0022,-0.0537,"1"
"3398",947500000,1.26,78143000,48.366149601856,0.077559894459103,0.85632214765101,0.067330870712401,0.2074,0.077559894459103,0.2074,0.1794,"1"
"3399",888268000,0.88,151822000,0,0.27084393448824,0.68714338195972,0.16635069596113,-16.1809,0.27084393448824,-16.1809,0,"0"
"3400",133934000,-2.25,40432000,131.4642949593,0.085400271775651,0.95893569844789,0.080726327892843,0.026,0.085400271775651,0.026,0.8246,"0"
"3401",542311000,-0.76,161437000,0,0,0,0,0,0,0,0,"0"
"3402",5.881e+09,5.29,-6.9e+08,11.602454072363,0.16323754463527,1.5575539568345,0.22088080258459,0.2509,0.16323754463527,0.2509,-0.1905,"1"
"3403",209931000,-0.13,5084000,0,-0.026146686292163,0,-0.035001976840009,-0.1347,-0.026146686292163,-0.1347,0.139,"0"
"3404",630007000,0.8,44582000,24.529388256387,0.096162423592119,0.74483357259707,0.070824609885287,0.1454,0.096162423592119,0.1454,-0.028,"0"
"3405",1.9872e+10,8.17,7.59e+08,20.738188661538,0.050523349436393,0.77473182359952,0.032709339774557,0.1768,0.050523349436393,0.1768,0.0048,"0"
"3406",3829614000,1.24,257058000,18.021730398865,0.12951644734952,0.74676641550733,0.061826596623054,0.1443,0.12951644734952,0.1443,0.0329,"1"
"3407",105018000,-0.57,-23411000,0,-0.21244929440667,0,-0.21244929440667,-0.3172,-0.21244929440667,-0.3172,-0.2413,"1"
"3408",598200000,-3.05,52300000,0,-0.36827148111,0,-0.37863590772317,-0.3438,-0.36827148111,-0.3438,0.5903,"1"
"3409",1495816000,3.43,773146000,22.902894180445,0.55475807184841,0.79484006092917,0.44094393962894,0.802,0.55475807184841,0.802,0.0454,"1"
"3410",1732046000,4.09,526274000,28.768931143411,0.28714133458349,0.6256921796269,0.17966208749652,0.7259,0.28714133458349,0.7259,-0.0727,"0"
"3411",714338000,1.65,212980000,0,0.21801584124042,0.69418956317381,0.15134432159566,0.2178,0.21801584124042,0.2178,0.1933,"1"
"3412",3944540000,4.32,125856000,21.598604692979,0.06298123482079,0.62241289993668,0.038378873075187,0.1639,0.06298123482079,0.1639,0.0437,"1"
"3413",210140000,-0.83,-83270000,0,-0.61078804606453,0,-0.37889026363377,4.3987,-0.61078804606453,4.3987,-0.6592,"1"
"3414",262854375.2018,0.2583,65766386.826,0,0,0,0,0,0,0,0,"1"
"3415",828008000,0.062,47556000,161.96747361013,0.015615791151776,0,0.0051485009806669,0.0083,0.015615791151776,0.0083,0.3502,"1"
"3416",7089923728.8136,3.293,807416464.891,37.769910469316,0.21895053802953,0.93954704448291,0.20433459687785,0.2411,0.21895053802953,0.2411,-0.0609,"0"
"3417",2474433000,3.02,133144000,0,0.074527376574755,0.89851053147488,0.060752503704889,0.138,0.074527376574755,0.138,0.0782,"0"
"3418",404551000,-0.13,32650000,0,-0.038321497165994,0,-0.025396056368666,-0.1638,-0.038321497165994,-0.1638,0.0176,"1"
"3419",1530654000,1.39,164982000,21.321514892856,0.17255499936628,0.80255601553326,0.13083361752558,0.1618,0.17255499936628,0.1618,0.0032,"0"
"3420",599030000,2.58,165402000,21.475388793463,0.30946697160409,0.80645496056455,0.20756222559805,0.2368,0.30946697160409,0.2368,0.1306,"1"
"3421",1325717000,0.18,35699000,28.473753256845,0.046606477853116,0.98142748194339,0.016502013627343,0.0189,0.046606477853116,0.0189,0.0693,"0"
"3422",3109547000,4.68,366815000,12.035307623913,0.16290443591944,0.92143832802141,0.13341911217293,0.3562,0.16290443591944,0.3562,0.1738,"1"
"3423",469103000,-0.34,27064000,24.20035044466,0.03876334195262,3.1485999445523,0.024210034896387,0.0742,0.03876334195262,0.0742,0.061,"0"
"3424",315011000,-0.21,-32228000,0,-0.034348006894997,0,-0.038328820263419,-0.3182,-0.034348006894997,-0.3182,-0.1918,"1"
"3425",103719000,-0.86,59497000,0,-0.37494576692795,0,-0.34272409105371,-0.1162,-0.37494576692795,-0.1162,-0.0725,"0"
"3426",132295000,-1.3,-40338000,0,-0.4639026418232,0,-0.46781057485166,-0.6554,-0.4639026418232,-0.6554,1.2195,"0"
"3427",5345500000,2.21,677400000,22.828570934988,0.19582826676644,0.73375413907285,0.13265363389767,0.2366,0.19582826676644,0.2366,0.0334,"0"
"3428",42345000,0.77,-832000,2.656968239076,0.012587082300154,99.75,0.65015940488842,1.3412,0.012587082300154,1.3412,1.1273,"1"
"3429",548523000,-0.53,39377000,0,-0.033052397073596,0,-0.030724326965323,-0.0723,-0.033052397073596,-0.0723,-0.04,"0"
"3430",115876000,-4.2,-24364000,0,-0.4142272774345,0,-0.41621215782388,-0.4753,-0.4142272774345,-0.4753,1.533,"1"
"3431",101348000,-0.91,-9443000,0,-0.17077791372301,0,-0.19139992895765,-0.1878,-0.17077791372301,-0.1878,1.4036,"0"
"3432",13469000,-106,-10531000,0,-0.90823372187987,0,-0.94453931249536,26.2309,-0.90823372187987,26.2309,7.2221,"0"
"3433",640286000,2.63,-1828000,13.742941256321,0.28701548995293,0.96207256818231,0.27612972952712,0.0802,0.28701548995293,0.0802,0.851,"1"
"3434",22602000,-0.58,-30648000,0,-1.4961950269888,0,-1.5097778957614,-1.312,-1.4961950269888,-1.312,-0.6721,"1"
"3435",770364000,0.15,164385000,198.20299333149,0.0798959972169,0.41175323725812,0.032897435498024,0.0446,0.0798959972169,0.0446,0.1442,"1"
"3436",278807000,3.27,163608000,9.6292246658923,0.58376224413304,1.0472913607402,0.61136915500687,0.3824,0.58376224413304,0.3824,0.2414,"0"
"3437",76880000,-6.65,-10438000,0,-0.38301248699272,0,-0.42438865764828,-278.8632,-0.38301248699272,-278.8632,-0.5065,"0"
"3438",157608000,0.85,32662000,0,0.17698974671336,0.91966302204696,0.16277092533374,0.1657,0.17698974671336,0.1657,-0.3205,"1"
"3439",3129440000,0.55,-63639000,12.625663832772,0.087398703921468,0.79310323748044,0.041457577074493,0.048,0.087398703921468,0.048,-0.0512,"0"
"3440",19150000,-0.17,-2603000,0,-0.27624020887728,0,-0.27634464751958,-0.2323,-0.27624020887728,-0.2323,-0.1603,"1"
"3441",2797061000,1.5,90503000,16.281177243018,0.035937364254837,0.82370296768699,0.029045129870246,0.0672,0.035937364254837,0.0672,0.0642,"0"
"3442",668079000,0.11,12841000,133.68600043927,0.041062509074526,0.83225688520595,0.020445186871612,0.0244,0.041062509074526,0.0244,0.0953,"1"
"3443",272180000,-1.15,-33119000,0,-0.30806451612903,0,-0.35027922698214,-0.3464,-0.30806451612903,-0.3464,-0.3267,"1"
"3444",299997093.9619,0.0822,52108653.5357,267.90953089859,0.051777490041196,0.71006735126811,0.036765505208863,0.0075,0.051777490041196,0.0075,9.9029,"1"
"3445",64574000,-4.43,316000,0,-0.28252857187103,0,-0.3115340539536,-3.2973,-0.28252857187103,-3.2973,2.1001,"0"
"3446",223146000,0.09,27282000,43.95206185567,0.0092540309931614,13.740303541315,0.036514210427254,0.1582,0.0092540309931614,0.1582,1.8593,"0"
"3447",133217000,-7.64,-20835000,0,0.21133188707147,0,-0.16047501445011,-12.7174,0.21133188707147,-12.7174,0,"1"
"3448",162259000,-0.25,-18117000,0,-0.15010569521567,0,-0.15155399700479,-0.1851,-0.15010569521567,-0.1851,-0.1196,"0"
"3449",751286000,1.06,57666000,20.805396323262,0.095802397489105,0.5804590227886,0.047533163136276,0.1191,0.095802397489105,0.1191,-0.0304,"1"
"3450",9022000,-80,550000,0,-0.072821990689426,0,-0.072932830857903,-0.1584,-0.072821990689426,-0.1584,-0.1137,"0"
"3451",1989344000,5.07,420526000,22.030567999629,0.26387140685573,0.87952887476057,0.2169659948204,0.1687,0.26387140685573,0.1687,0.0882,"1"
"3452",780869000,2.16,88731000,15.89424263677,0.17476042716512,0.84885587970057,0.14826814741013,0.1339,0.17476042716512,0.1339,0.0556,"1"
"3453",1976500000,1.42,201800000,0,0.17520870225145,0.66000579206487,0.11530483177334,0.4528,0.17520870225145,0.4528,0.17,"1"
"3454",133112000,-0.19,3434000,0,-0.06569655628343,0,-0.052895306208306,-0.0879,-0.06569655628343,-0.0879,0.0663,"1"
"3455",141841000,-1.49,-6422000,0,-0.3772816040496,0,-0.39879865483182,-4.0901,-0.3772816040496,-4.0901,-0.701,"1"
"3456",130449000,0.28,-32552000,37.480712570628,0.036857315885902,0.95560017849174,0.032832754563086,0.0331,0.036857315885902,0.0331,0.27,"1"
"3457",391453000,0.92,195435000,50.11327652332,0.32844300592919,0.66740058973182,0.21913997338122,1.1889,0.32844300592919,1.1889,-0.1708,"1"
"3458",556846000,1.25,26832000,26.986773536492,0.094117583676636,0.7213074090328,0.067887710426222,0.1231,0.094117583676636,0.1231,0.1411,"1"
"3459",1673077000,-4.43,-57903000,0,-0.092060317606422,0,-0.099611075879951,-0.1154,-0.092060317606422,-0.1154,-0.0993,"1"
"3460",96145000,-0.69,-12730000,0,-0.2233813510843,0,-0.23514483332467,-0.1569,-0.2233813510843,-0.1569,0.3531,"1"
"3461",564421000,0.62,94438000,67.05090105655,0.080161794121764,0.72105826578988,0.050122160585804,-0.3395,0.080161794121764,-0.3395,0.1375,"1"
"3462",343904000,-0.19,10973000,0,-0.015768935516888,0,-0.023413510747185,-0.0925,-0.015768935516888,-0.0925,0.1337,"0"
"3463",433557000,-0.5,37304000,0,-0.050574664922951,0,-0.10667109515012,-0.2721,-0.050574664922951,-0.2721,-0.1336,"0"
"3464",2409803000,1.65,238357000,31.168916450208,0.14919476820304,1.1196522850852,0.11774779930144,0.2753,0.14919476820304,0.2753,0.1939,"0"
"3465",988249000,0.72,67690000,52.284935386338,0.063884709218021,0.72157632971141,0.04609769400222,0.1254,0.063884709218021,0.1254,0.2934,"0"
"3466",610911000,2.86,56452000,27.715398786789,0.13777784325376,0.65758888998326,0.087430083923845,0.1141,0.13777784325376,0.1141,0.0306,"0"
"3467",4414974174.6287,0.1403,42181975.8459,2.4317041734739,0.096936659949249,0.76974320422995,0.074616335236685,0.0062,0.096936659949249,0.0062,0.0133,"0"
"3468",2.933e+09,2.35,4.93e+08,13.419642857143,0.16297306512104,0.82526315789474,0.13365155131265,0.2527,0.16297306512104,0.2527,-0.3823,"0"
"3469",83499000,-0.05,1539000,0,-0.014048072432005,0,-0.016622953568306,-0.0114,-0.014048072432005,-0.0114,-0.0023,"0"
"3470",730027000,1.4,89034000,32.355577174366,0.11910929321792,0.80090393660943,0.095395101825001,0.202,0.11910929321792,0.202,0.1964,"1"
"3471",103102000,-1,-25304000,0,-0.32530891738279,0,-0.36649143566565,-0.5492,-0.32530891738279,-0.5492,2.498,"1"
"3472",300585000,-0.52,39682000,0,-0.0093151687542625,0,-0.06355606567194,-0.0917,-0.0093151687542625,-0.0917,0.045,"1"
"3473",27499654000,3.89,114176000,10.307518282491,0.029307641470689,0.77818141363833,0.019840395082789,0.121,0.029307641470689,0.121,0.1398,"1"
"3474",296558000,0.22,75122000,48.386955459715,0.25313766615637,0.52141293532338,0.088350339562581,0.0761,0.25313766615637,0.0761,0.1318,"1"
"3475",1624699000,0.905,374859000,24.320280584069,0.187431641184,0.7886335533975,0.13425563750578,0.6885,0.187431641184,0.6885,0.2027,"0"
"3476",6215106000,2.27,243896000,8.9863990059088,0.032128494670887,1.2190318970687,0.031723513645624,0.1332,0.032128494670887,0.1332,0.1416,"0"
"3477",31807465,-0.45,-20844982,0,-0.89262203070883,0,-0.88696298180317,-0.3091,-0.89262203070883,-0.3091,-0.1872,"0"
"3478",3445578000,1.78,160105000,31.316476313827,0.10303264067741,0.83238410523909,0.044368172771013,0.0305,0.10303264067741,0.0305,0.0767,"0"
"3479",156212000,-2,-62704000,0,-0.45153381302333,0,-0.45972780580237,-0.4704,-0.45153381302333,-0.4704,-0.2749,"0"
"3480",25658000,-2.22,-9322000,0,-0.59116065164861,0,-0.6165718294489,-0.3644,-0.59116065164861,-0.3644,-0.0213,"1"
"3481",4.121e+09,2.27,1.67e+08,0,0.044406697403543,0.64204545454545,0.027420528997816,0.2306,0.044406697403543,0.2306,0,"0"
"3482",890651000,1.31,77986000,20.42876472251,0.099218436851247,0.75773766317217,0.071496018081156,0.0762,0.099218436851247,0.0762,0.0743,"0"
"3483",361540000,0.49,62909000,0,0.30443934281131,0.60104294083564,0.18076008187199,0.2982,0.30443934281131,0.2982,-1.0368,"0"
"3484",137420000,-2.51,-28702000,0,-0.42823460922719,0,-0.45975112792898,-0.799,-0.42823460922719,-0.799,-2.5075,"1"
"3485",594977000,-2.44,80877000,0,-0.1853970825763,0,-0.27642413068068,-0.4187,-0.1853970825763,-0.4187,-0.2478,"0"
"3486",361788000,0.84,114273000,24.21115254434,0.27869912766593,0.88141170827893,0.18286123365065,0.9783,0.27869912766593,0.9783,-0.1052,"0"
"3487",1467202000,1.16,-34029000,20.343570175601,0.054764783581266,0.68041560921678,0.036911754482341,0.0832,0.054764783581266,0.0832,0.0985,"0"
"3488",422641104.2945,1.7582,58730222.7963,6.0549445143282,0.22523233858146,0.83259726855967,0.18551140845559,0.0519,0.22523233858146,0.0519,0.3601,"0"
"3489",579830000,0.44,-6196000,364.50494538232,0.019059034544608,0.45561487648177,0.0086835796699032,0.0147,0.019059034544608,0.0147,0.0455,"1"
"3490",316629000,0.33,18221000,32.833603904456,0.042197650878473,0.65174762368086,0.027502218684959,0.05,0.042197650878473,0.05,-0.0446,"1"
"3491",2870658000,1.88,450120000,25.611031354228,0.25211815548909,0.50323111040491,0.12687369934001,0.1908,0.25211815548909,0.1908,-0.07,"0"
"3492",45605000,-1.16,-56497000,0,-1.8844424953404,0,-1.8844424953404,-0.4934,-1.8844424953404,-0.4934,1.1885,"0"
"3493",110239000,-0.91,-22638000,0,-0.25205235896552,0,-0.26305572438066,-0.3974,-0.25205235896552,-0.3974,1.2216,"1"
"3494",463649000,-0.54,50206000,0,-0.015509577287992,0,-0.051782706314475,-0.0505,-0.015509577287992,-0.0505,0.0193,"0"
"3495",530251000,0.38,-23189000,37.770156844106,0.035241800581234,0.87065500118231,0.027775525175813,-0.1175,0.035241800581234,-0.1175,0.0532,"0"
"3496",1460919000,2.49,218691000,18.354008444274,0.20916765405885,0.67584629318553,0.1195227113892,0.2651,0.20916765405885,0.2651,0.5345,"0"
"3497",3027265000,1.55,-158576000,13.669437033844,0.10713036354597,0.96560038326514,0.081226453581038,0.1039,0.10713036354597,0.1039,0.2911,"1"
"3498",219887000,-0.72,-29395000,0,-0.21027163952394,0,-0.21984019064338,-0.4433,-0.21027163952394,-0.4433,-0.2463,"1"
"3499",590004000,0.42,91813000,47.001411477973,0.081345211218907,0.69289911238905,0.05636402465068,0.1718,0.081345211218907,0.1718,0.0788,"1"
"3500",364706000,-0.7,36986000,0,-0.055282885392618,0,-0.066497397904065,-0.1433,-0.055282885392618,-0.1433,-0.1359,"0"
"3501",60923000,-0.44,-1173000,0,-0.14689033698275,0,-0.16348505490537,-0.5573,-0.14689033698275,-0.5573,-0.2793,"0"
"3502",367333000,1.14,73713000,20.389808862969,0.17284589187468,0.73996723996724,0.12790029755018,0.1715,0.17284589187468,0.1715,0.0018,"1"
"3503",1840400000,2.53,191500000,0,0.14556618126494,0.73094795539033,0.085470549880461,0.2716,0.14556618126494,0.2716,0,"0"
"3504",396933000,1.27,41517000,0,0.11569710757231,0.74851929274453,0.086601517132614,0.1503,0.11569710757231,0.1503,0.4162,"1"
"3505",44817436,-0.1,3483750,0,-0.06491993428629,0,-0.088406775434454,-0.1987,-0.06491993428629,-0.1987,0.0381,"1"
"3506",167312000,0.14,8743000,0,0.12261523381467,0.664501205768,0.080699531414364,0.2501,0.12261523381467,0.2501,0.4509,"0"
"3507",4021964000,2.37,655585000,21.420670753345,0.21998207840746,0.72618881953004,0.14531706400157,0.5358,0.21998207840746,0.5358,0.0289,"1"
"3508",282549000,-3.36,12922000,0,-0.37646567498027,0,-0.51815437322376,-1.2046,-0.37646567498027,-1.2046,-0.488,"0"
"3509",289323000,1.32,57129000,64.958757676479,0.20973790538602,0.73416655659754,0.15369327706404,0.1647,0.20973790538602,0.1647,0.1038,"1"
"3510",464392476.5902,-0.862,-74024378.4307,0,-0.03469106157703,0,-0.12114945973284,-0.153,-0.03469106157703,-0.153,-0.2035,"1"
"3511",833666000,-1.52,-38893000,0,-0.031258321677986,0,-0.082170797417671,-0.1301,-0.031258321677986,-0.1301,-0.2023,"0"
"3512",2913634000,2.86,36494000,13.193375148247,0.04250293619583,0.66437326878244,0.028071130416518,0.1094,0.04250293619583,0.1094,0.1304,"0"
"3513",2.66e+08,0.41,1.9e+07,0,0,0,0,0,0,0,0,"0"
"3514",21259990,0.4,-2969961,3.5248156846417,0.23301083396559,1.2341141543967,0.28197600281091,0.317,0.23301083396559,0.317,0.4341,"0"
"3515",5631300000,0.6,180200000,19.356894639556,0.020492603839256,0.86837881219904,0.01921403583542,0.0794,0.020492603839256,0.0794,0.0229,"0"
"3516",3359400000,5.48,331200000,0,0.1532416502947,0.67266335814723,0.096832767756147,0.2124,0.1532416502947,0.2124,0.012,"0"
"3517",208729000,-0.37,7540000,0,-0.063321340110861,0,-0.054736045302761,-0.0807,-0.063321340110861,-0.0807,-0.0322,"1"
"3518",147269000,2.25,48867000,20.833140556369,0.16422329207097,1.5249948315071,0.25043967162132,0.5917,0.16422329207097,0.5917,0.1698,"1"
"3519",677854000,2.58,55744000,7.8307799980377,0.13850032602891,0.98455511430718,0.13532560108814,0.208,0.13850032602891,0.208,0.2977,"1"
"3520",1351462000,-0.21,-102485000,0,0.0018831458080212,0,-0.0069894677023845,-0.0072,0.0018831458080212,-0.0072,8e-04,"0"
"3521",112694000,-1.28,-12071000,0,-0.34676202814702,0,-0.36518359451257,-0.4283,-0.34676202814702,-0.4283,0,"1"
"3522",3564562000,5.38,188191000,12.156360592982,0.072042511814916,0.61889298487939,0.037961466233439,0.3545,0.072042511814916,0.3545,0.106,"1"
"3523",1623769,-51.6,-2235027,0,-7.433330110379,0,-8.2260666387891,0.9483,-7.433330110379,0.9483,-0.257,"0"
"3524",3032076,-0.75,-5423743,0,-2.5406840066014,0,-2.5952047376121,7.7896,-2.5406840066014,7.7896,0.3689,"1"
"3525",1572631015.0145,2.4927,-451796219.4059,3.3417896651179,0.083801016819502,1.2294979591687,0.074464115675679,0.1081,0.083801016819502,0.1081,0.3065,"1"
"3526",307301000,0.96,13436000,43.499099627201,0.1271814930638,1.0909320393796,0.1265697150351,0.0769,0.1271814930638,0.0769,0.1374,"0"
"3527",629845000,-0.34,118989000,0,0.032968428740404,0,-0.068008795814843,0.1966,0.032968428740404,0.1966,-0.0952,"0"
"3528",2008028000,0.46,158763000,0,0.037871981864795,0.98263617969504,0.03700346807913,0.1311,0.037871981864795,0.1311,0.0988,"1"
"3529",214321000,1.67,42233000,1.9629056499575,0.37553949449657,0.8206114754945,0.29655516724913,1.1225,0.37553949449657,1.1225,0.0398,"1"
"3530",936021000,2.7,359284000,29.641894067297,0.37276727765723,0.73157560629519,0.27209859607851,0.3735,0.37276727765723,0.3735,0.0451,"1"
"3531",1947616000,-0.6,88478000,0,-0.0041245296814156,0,-0.012153319750916,-0.0504,-0.0041245296814156,-0.0504,-0.2017,"0"
"3532",750129000,-2.39,-46681000,0,-0.19748469929839,0,-0.15919928438975,-0.1698,-0.19748469929839,-0.1698,-0.1483,"0"
"3533",910549000,-105.85,312382000,26.237364111252,0.061546385751893,0.50555843043486,0.031115294179665,0.0852,0.061546385751893,0.0852,-8.0969,"1"
"3534",327971000,0.61,64909000,103.95896210784,0.11640358446326,0.57859444167955,0.067350466962018,0.0961,0.11640358446326,0.0961,0.3239,"0"
"3535",44352000,-7.5,-22798000,0,-0.92969877344877,0,-0.93405032467532,-1.6044,-0.92969877344877,-1.6044,-0.1584,"1"
"3536",159487000,-0.46,-15010000,0,-0.14510273564617,0,-0.1472784615674,-0.2483,-0.14510273564617,-0.2483,-0.4945,"0"
"3537",332533000,0.96,95893000,25.676985725262,0.23569390105644,0.63567425839288,0.14873110337921,0.1756,0.23569390105644,0.1756,0.134,"0"
"3538",127947000,0.08,9206000,680.06263313609,0.032138307267853,0.65758754863813,0.021133750693647,0.0181,0.032138307267853,0.0181,-0.0039,"1"
"3539",125295000,-0.7,-12840000,0,-0.14678159543477,0,-0.14903228381021,-0.1891,-0.14678159543477,-0.1891,2.4399,"1"
"3540",70262000,-0.21,-6431000,0,-0.063675955708633,0,-0.074663402692778,-2.0146,-0.063675955708633,-2.0146,-0.5041,"0"
"3541",22768674000,4.98,550796000,11.469436998665,0.035090888472469,0.72921486175453,0.021874132854641,0.13,0.035090888472469,0.13,0.0328,"0"
"3542",203051000,-0.4,-16941000,0,-0.04480647719046,0,-0.05548359771683,-0.0689,-0.04480647719046,-0.0689,-0.0657,"1"
"3543",151294000,0.15,40229000,0,0.097333668222137,0.69991990096847,0.063531931206789,0.1286,0.097333668222137,0.1286,0.0454,"1"
"3544",1.1296e+10,6.9,-1.24e+08,0,0,0,0,0,0,0,0,"1"
"3545",81756000,-0.86,-8266000,0,-0.25070942805421,0,-0.25540633103381,-0.2339,-0.25070942805421,-0.2339,-0.3777,"1"
"3546",108687000,-0.26,-3817000,0,-0.084067091740503,0,-0.086413278496968,-0.117,-0.084067091740503,-0.117,3.988,"1"
"3547",27206000,-0.04,1937000,0,0.044144673968977,0,-0.0096302286260384,0.0454,0.044144673968977,0.0454,0,"0"
"3548",19684000,0.04,-896000,57.477985781991,0.021997561471246,1.036855036855,0.021438731965048,0.06,0.021997561471246,0.06,0.2343,"0"
"3549",364768000,1.03,23403000,27.163164114833,0.12623640231599,0.66080334877093,0.081361303623125,0.2562,0.12623640231599,0.2562,0.0947,"1"
"3550",24404000,-0.68,-8014000,0,-0.65837567611867,0,-0.70488444517292,-1.0724,-0.65837567611867,-1.0724,27.5476,"0"
"3551",2057472000,1.64,444040000,24.521514487273,0.13227008678611,0.9521646787339,0.12594290469081,0.7059,0.13227008678611,0.7059,0.0838,"1"
"3552",88315000,-0.53,-18855000,0,0,0,0,0,0,0,0,"0"
